Division,Customer  Code,Customer  Name,S/O Number,Sub,Supply  Part No,UIT, Desc,Ordered  Date,Due Date,SDR Month ,Request  Qty,Status,Status  Detail,OS Vendor,W/H Ship Date,Supply Time Gap ,SDR Pass / Fail
DGZ,IN031723,IN031723,9006561584,48,EBR83648814,S,"PCB Assembly,Main",02-Feb-24,30-Apr-24,Apr ,3,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,08-Apr-24,29,Pass
DGZ,IN031723,IN031723,9006561584,61,EBR83648815,S,"PCB Assembly,Main",02-Feb-24,31-May-24,May,7,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,30-Jul-24,-53,Fail
DGZ,IN031723,IN031723,9006561584,15,EBR35911702,S,"PCB Assembly,Main",02-Feb-24,31-Mar-24,Mar,5,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,07-Jun-24,-61,Fail
DGZ,IN031723,IN031723,9006561584,55,EBR83648812,S,"PCB Assembly,Main",02-Feb-24,31-May-24,May,5,,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,,45450,Fail
DGZ,IN031723,IN031723,9006561584,63,EBR83648814,S,"PCB Assembly,Main",02-Feb-24,31-May-24,May,1,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,09-May-24,29,Pass
DGZ,IN031723,IN031723,9006561584,48,EBR83648814,S,"PCB Assembly,Main",02-Feb-24,30-Apr-24,Apr ,8,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,08-Apr-24,29,Pass
DGZ,IN031723,IN031723,9006561584,48,EBR83648814,S,"PCB Assembly,Main",02-Feb-24,30-Apr-24,Apr ,8,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,08-Apr-24,29,Pass
DGZ,IN031723,IN031723,9006561584,76,AEB74384564,S,"Grille Assembly,Discharge(Indoor)",02-Feb-24,31-Mar-24,Mar,5,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,27-Mar-24,11,Pass
DGZ,IN031723,IN031723,9006562109,1,ABQ75765602,D,Case Assembly,02-Feb-24,09-Feb-24,Feb'24,18,Closed,,EAIL_LG ELECTRONICS INC._KR044335,08-Feb-24,8,Pass
DGZ,IN031723,IN031723,9006560396,1,4H01029B,D,"Washer,Common",01-Feb-24,25-Feb-24,Feb'24,20,Closed,,EAIL_LG ELECTRONICS INC._KR044335,16-Feb-24,16,Pass
DGZ,IN031723,IN031723,9006555192,2,EBR41432901,T,"PCB Assembly,Main",30-Jan-24,13-Feb-24,Feb'24,20,Closed,,,08-Feb-24,12,Pass
DGZ,IN031723,IN031723,9006555192,1,EBR41432901,T,"PCB Assembly,Main",30-Jan-24,15-Mar-24,Mar,10,Closed,,,08-Feb-24,43,Pass
DGZ,IN031723,IN031723,9006548841,8,EBR86597022,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,04-Mar-24,31,Pass
DGZ,IN031723,IN031723,9006548841,7,EBR86597097,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,04-Mar-24,31,Pass
DGZ,IN031723,IN031723,9006548841,8,EBR86597022,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,05-Mar-24,30,Pass
DGZ,IN031723,IN031723,9006548841,7,EBR86597097,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,05-Mar-24,30,Pass
DGZ,IN031723,IN031723,9006548958,3,EBR86597099,T,"PCB Assembly,Main",25-Jan-24,01-Mar-24,Mar,50,Closed,,,26-Feb-24,11,Pass
DGZ,IN031723,IN031723,9006548958,2,EBR43373602,T,"PCB Assembly,Main",25-Jan-24,01-Mar-24,Mar,50,Closed,,,26-Feb-24,11,Pass
DGZ,IN031723,IN031723,9006548958,1,EBR41432901,T,"PCB Assembly,Main",25-Jan-24,01-Mar-24,Mar,50,Closed,,,26-Feb-24,11,Pass
DGZ,IN031723,IN031723,9006548841,10,EBR82015901,S,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,09-Jul-24,-96,Fail
DGZ,IN031723,IN031723,9006548841,9,EBR83648812,S,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,300,,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,,45386,Fail
DGZ,IN031723,IN031723,9006548841,8,EBR86597022,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,28,Closed,,,01-Mar-24,34,Pass
DGZ,IN031723,IN031723,9006548841,7,EBR86597097,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,35,Closed,,,01-Mar-24,34,Pass
DGZ,IN031723,IN031723,9006548841,6,EBR85490227,S,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,50,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,04-Jun-24,-61,Fail
DGZ,IN031723,IN031723,9006548841,5,EBR35911702,S,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,50,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,18-Mar-24,17,Pass
DGZ,IN031723,IN031723,9006548841,4,EBR86597008,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,30,Closed,,,01-Mar-24,34,Pass
DGZ,IN031723,IN031723,9006548841,3,4681A20042E,D,"Motor Assembly,DC,Stepping",25-Jan-24,28-Mar-24,Mar,500,Closed,,EAIL_Leshi Leili Trade Co.Ltd_CN003627,20-Mar-24,15,Pass
DGZ,IN031723,IN031723,9006548739,9,MJX64032402,D,"Valve,Expansion Body",25-Jan-24,01-Feb-24,Feb'24,5,Closed,,"EAIL_DunAn Metals (Thailand) Co., Ltd._TH005626",08-Feb-24,0,Pass
DGZ,IN031723,IN031723,9006548739,6,MGC66364710,G,"Panel,Side",25-Jan-24,01-Feb-24,Feb'24,2,Closed,,EAIL_M/S EZENTECH (INDIA) PVT.LTD._IN002228,03-Feb-24,5,Pass
DGZ,IN031723,IN031723,9006548739,5,ACQ30029904,S,"Cover Assembly,Tubing",25-Jan-24,01-Feb-24,Feb'24,5,Closed,,EAIL_DIPTYLAL JUDGE MAL (P) LTD.-Noida_IN001089,03-Feb-24,5,Pass
DGZ,IN031723,IN031723,9006548739,4,ACG75204650,S,"Condenser Assembly,First",25-Jan-24,01-Feb-24,Feb'24,30,Closed,,EAIL_STARION INDIA PVT. LTD.-Noida_IN001947,06-Feb-24,2,Pass
DGZ,IN031723,IN031723,9006548739,2,EAP63771101,D,"Coil,Expansion",25-Jan-24,01-Feb-24,Feb'24,2,Closed,,"EAIL_DunAn Metals (Thailand) Co., Ltd._TH005626",16-Feb-24,-8,Fail
DGZ,IN031723,IN031723,9006548739,1,AAN75789218,S,"Base Assembly,Outdoor",25-Jan-24,01-Feb-24,Feb'24,5,Closed,,EAIL_M/S EZENTECH (INDIA) PVT.LTD._IN002228,03-Feb-24,5,Pass
DGZ,IN031723,IN031723,9006548841,8,EBR86597022,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,05-Mar-24,30,Pass
DGZ,IN031723,IN031723,9006548841,7,EBR86597097,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,05-Mar-24,30,Pass
DGZ,IN031723,IN031723,9006548841,10,EBR82015901,S,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,280,,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,,45386,Fail
DGZ,IN031723,IN031723,9006548841,8,EBR86597022,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,06-Mar-24,29,Pass
DGZ,IN031723,IN031723,9006548841,7,EBR86597097,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,06-Mar-24,29,Pass
DGZ,IN031723,IN031723,9006548841,8,EBR86597022,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,07-Mar-24,28,Pass
DGZ,IN031723,IN031723,9006548841,7,EBR86597097,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,07-Mar-24,28,Pass
DGZ,IN031723,IN031723,9006548841,8,EBR86597022,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,06-Mar-24,29,Pass
DGZ,IN031723,IN031723,9006548841,7,EBR86597097,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,06-Mar-24,29,Pass
DGZ,IN031723,IN031723,9006548841,8,EBR86597022,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,06-Mar-24,29,Pass
DGZ,IN031723,IN031723,9006548841,7,EBR86597097,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,06-Mar-24,29,Pass
DGZ,IN031723,IN031723,9006548841,4,EBR86597008,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,18,Closed,,,11-Mar-24,24,Pass
DGZ,IN031723,IN031723,9006548841,8,EBR86597022,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,07-Mar-24,28,Pass
DGZ,IN031723,IN031723,9006548841,7,EBR86597097,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,5,Closed,,,11-Mar-24,24,Pass
DGZ,IN031723,IN031723,9006548841,8,EBR86597022,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,42,Closed,,,11-Mar-24,24,Pass
DGZ,IN031723,IN031723,9006548841,8,EBR86597022,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,04-Mar-24,31,Pass
DGZ,IN031723,IN031723,9006548841,7,EBR86597097,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,20,Closed,,,04-Mar-24,31,Pass
DGZ,IN031723,IN031723,9006548841,4,EBR86597008,T,"PCB Assembly,Main",25-Jan-24,28-Mar-24,Mar,2,Closed,,,08-Mar-24,27,Pass
DGZ,IN031723,IN031723,9006548840,2,EBR35911703,S,"PCB Assembly,Main",25-Jan-24,01-Mar-24,Mar,50,,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,,45359,Fail
DGZ,IN031723,IN031723,9006548673,1,AET73371542,S,"Install Part Assembly,Set",25-Jan-24,15-Feb-24,Feb'24,30,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,03-Feb-24,19,Pass
DGZ,IN031723,IN031723,9006547429,3,AEB74504763,S,"Grille Assembly,Front(Indoor)",24-Jan-24,05-Feb-24,Feb'24,11,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,06-Feb-24,6,Pass
DGZ,IN031723,IN031723,9006547429,3,AEB74504763,S,"Grille Assembly,Front(Indoor)",24-Jan-24,05-Feb-24,Feb'24,12,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,27-Feb-24,-15,Fail
DGZ,IN031723,IN031723,9006547442,2,ABW74032621,S,Chassis Assembly,24-Jan-24,05-Feb-24,Feb'24,6,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,10-Feb-24,2,Pass
DGZ,IN031723,IN031723,9006547442,3,ACQ88651629,S,"Cover Assembly,Tubing",24-Jan-24,05-Feb-24,Feb'24,12,Closed,,EAIL_DIPTYLAL JUDGE MAL (P) LTD.-Noida_IN001089,31-Jan-24,12,Pass
DGZ,IN031723,IN031723,9006547442,2,ABW74032621,S,Chassis Assembly,24-Jan-24,05-Feb-24,Feb'24,24,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,02-Feb-24,10,Pass
DGZ,IN031723,IN031723,9006547680,1,AEB74384564,S,"Grille Assembly,Discharge(Indoor)",24-Jan-24,05-Mar-24,Mar,100,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,02-Feb-24,39,Pass
DGZ,IN031723,IN031723,9006547447,3,MJX63991801,D,"Valve,Expansion Body",24-Jan-24,05-Feb-24,Feb'24,50,Closed,,EAIL_ZHEJIANG SANHUA INTELLIGENT CONTROLS CO. LTD_CN003808,17-Apr-24,-65,Fail
DGZ,IN031723,IN031723,9006547447,2,AGU76189203,G,"Plate Assembly,Installation",24-Jan-24,05-Feb-24,Feb'24,55,Closed,,EAIL_NEUMANN COMPONENTS P LTD._IN001895,06-Feb-24,6,Pass
DGZ,IN031723,IN031723,9006547447,1,MAP64313501,D,Bearing,24-Jan-24,05-Feb-24,Feb'24,43,Closed,,EAIL_LG ELECTRONICS INC._KR044335,29-Jan-24,14,Pass
DGZ,IN031723,IN031723,9006547429,3,AEB74504763,S,"Grille Assembly,Front(Indoor)",24-Jan-24,05-Feb-24,Feb'24,25,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,02-Feb-24,10,Pass
DGZ,IN031723,IN031723,9006547429,2,MCK68484807,S,Cover,24-Jan-24,05-Feb-24,Feb'24,5,Closed,,EAIL_Shinkwang Electronics Private Limited_IN023092,29-Jan-24,14,Pass
DGZ,IN031723,IN031723,9006547429,1,ABW74032636,S,Chassis Assembly,24-Jan-24,05-Feb-24,Feb'24,20,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,02-Feb-24,10,Pass
DGZ,IN031723,IN031723,9006547429,3,AEB74504763,S,"Grille Assembly,Front(Indoor)",24-Jan-24,05-Feb-24,Feb'24,64,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,05-Feb-24,7,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,120,Closed,,,03-Feb-24,9,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,120,Closed,,,03-Feb-24,9,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,119,Closed,,,31-Jan-24,12,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,30,Closed,,,03-Feb-24,9,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,120,Closed,,,01-Feb-24,11,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,76,Closed,,,01-Feb-24,11,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,120,Closed,,,31-Jan-24,12,Pass
DGZ,IN031723,IN031723,9006535488,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,120,Closed,,,31-Jan-24,12,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,16,Closed,,,03-Feb-24,9,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,120,Closed,,,01-Feb-24,11,Pass
DGZ,IN031723,IN031723,9006535488,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,120,Closed,,,31-Jan-24,12,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,120,Closed,,,31-Jan-24,12,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,120,Closed,,,03-Feb-24,9,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,120,Closed,,,01-Feb-24,11,Pass
DGZ,IN031723,IN031723,9006535367,2,AET73371548,S,"Install Part Assembly,Set",17-Jan-24,24-Jan-24,Jan'24,5,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,20-Jan-24,11,Pass
DGZ,IN031723,IN031723,9006535367,1,MBU64446302,D,"Clamp,Spring",17-Jan-24,24-Jan-24,Jan'24,5,Closed,,"EAIL_HAENG SUNG ELECTRONICS(THAILAND) CO.,LTD._TH001835",18-Jan-24,13,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,120,Closed,,,03-Feb-24,9,Pass
DGZ,IN031723,IN031723,9006535489,1,ADL73401653,P,"Evaporator Assembly,Final",17-Jan-24,05-Feb-24,Feb'24,120,Closed,,,01-Feb-24,11,Pass
DGZ,IN031723,IN031723,9006530875,13,EBR83648812,S,"PCB Assembly,Main",14-Jan-24,29-Apr-24,Apr ,9,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,31-Jul-24,-86,Fail
DGZ,IN031723,IN031723,9006530875,1,EBR82015901,S,"PCB Assembly,Main",14-Jan-24,22-Apr-24,Apr ,106,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,09-Jul-24,-71,Fail
DGZ,IN031723,IN031723,9006530875,4,4681A20042E,D,"Motor Assembly,DC,Stepping",14-Jan-24,08-Apr-24,Apr ,275,Closed,,EAIL_Leshi Leili Trade Co.Ltd_CN003627,28-May-24,-43,Fail
DGZ,IN031723,IN031723,9006530875,15,EBR85490201,S,"PCB Assembly,Main",14-Jan-24,22-Apr-24,Apr ,79,,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,,45411,Fail
DGZ,IN031723,IN031723,9006530875,14,EBR82015901,S,"PCB Assembly,Main",14-Jan-24,08-Apr-24,Apr ,74,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,09-Jul-24,-85,Fail
DGZ,IN031723,IN031723,9006530875,13,EBR83648812,S,"PCB Assembly,Main",14-Jan-24,29-Apr-24,Apr ,11,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,30-Jul-24,-85,Fail
DGZ,IN031723,IN031723,9006530875,12,EBR85490214,S,"PCB Assembly,Main",14-Jan-24,08-Apr-24,Apr ,20,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,13-Jun-24,-59,Fail
DGZ,IN031723,IN031723,9006530875,11,EBR85490214,S,"PCB Assembly,Main",14-Jan-24,22-Apr-24,Apr ,20,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,13-Jun-24,-45,Fail
DGZ,IN031723,IN031723,9006530875,10,EBR82015902,S,"PCB Assembly,Main",14-Jan-24,22-Apr-24,Apr ,16,,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,,45411,Fail
DGZ,IN031723,IN031723,9006530875,9,EBR82015902,S,"PCB Assembly,Main",14-Jan-24,08-Apr-24,Apr ,15,,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,,45397,Fail
DGZ,IN031723,IN031723,9006530875,8,EBR39532412,S,"PCB Assembly,Main",14-Jan-24,22-Apr-24,Apr ,8,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,06-Apr-24,23,Pass
DGZ,IN031723,IN031723,9006530875,7,EBR35911703,S,"PCB Assembly,Main",14-Jan-24,22-Apr-24,Apr ,5,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,07-Jun-24,-39,Fail
DGZ,IN031723,IN031723,9006530875,6,EBR86597022,T,"PCB Assembly,Main",14-Jan-24,29-Apr-24,Apr ,5,Closed,,,06-Apr-24,30,Pass
DGZ,IN031723,IN031723,9006530875,5,EBR35911703,S,"PCB Assembly,Main",14-Jan-24,08-Apr-24,Apr ,4,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,07-Jun-24,-53,Fail
DGZ,IN031723,IN031723,9006530875,4,4681A20042E,D,"Motor Assembly,DC,Stepping",14-Jan-24,08-Apr-24,Apr ,22,Closed,,EAIL_Leshi Leili Trade Co.Ltd_CN003627,02-Apr-24,13,Pass
DGZ,IN031723,IN031723,9006530875,3,EAU62983034,D,"Motor Assembly,DC,Indoor",14-Jan-24,08-Apr-24,Apr ,74,Closed,,EAIL_NIDEC TECHNO MOTOR CORPORATION_JP012262,19-Jun-24,-65,Fail
DGZ,IN031723,IN031723,9006530875,2,EAU62983034,D,"Motor Assembly,DC,Indoor",14-Jan-24,22-Apr-24,Apr ,74,Closed,,EAIL_NIDEC TECHNO MOTOR CORPORATION_JP012262,19-Jun-24,-51,Fail
DGZ,IN031723,IN031723,9006530875,13,EBR83648812,S,"PCB Assembly,Main",14-Jan-24,29-Apr-24,Apr ,7,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,02-Aug-24,-88,Fail
DGZ,IN031723,IN031723,9006512643,1,ABQ75765602,D,Case Assembly,03-Jan-24,10-Jan-24,Jan'24,10,Closed,,EAIL_LG ELECTRONICS INC._KR044335,08-Feb-24,-22,Fail
DGZ,IN031723,IN031723,9006512643,2,ABQ75765502,D,Case Assembly,03-Jan-24,10-Jan-24,Jan'24,10,Closed,,EAIL_LG ELECTRONICS INC._KR044335,08-Feb-24,-22,Fail
DGZ,IN031723,IN031723,9006511497,1,EBR84003201,S,"PCB Assembly,Main",03-Jan-24,18-Dec-23,Dec,8,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,05-Jan-24,-11,Fail
DGZ,IN031723,IN031723,9006511498,1,EBR84003201,S,"PCB Assembly,Main",03-Jan-24,04-Dec-23,Dec,6,Closed,,EAIL_ILJIN Electronics India Private Limited-Noida_IN018247,05-Jan-24,-25,Fail
DGZ,IN031723,IN031723,9006507921,1,4H01029B,D,"Washer,Common",30-Dec-23,07-Jan-24,Jan'24,1,Closed,,EAIL_LG ELECTRONICS INC._KR044335,16-Feb-24,-33,Fail
DGZ,IN031723,IN031723,9006503016,1,AGU76189203,G,"Plate Assembly,Installation",26-Dec-23,03-Jan-24,Jan'24,2,Closed,,EAIL_NEUMANN COMPONENTS P LTD._IN001895,06-Feb-24,-27,Fail
DGZ,IN031723,IN031723,9006503059,2,TBZ39283501,D,"Compressor Set,China",26-Dec-23,09-Feb-24,Feb'24,19,Closed,,EAIL_Guangdong Meizhi Compressor Ltd_CN005222,19-Mar-24,-32,Fail
DGZ,IN031723,IN031723,9006503059,1,TBZ39283501,D,"Compressor Set,China",26-Dec-23,09-Jan-24,Jan'24,21,Closed,,EAIL_Guangdong Meizhi Compressor Ltd_CN005222,19-Mar-24,-63,Fail
DGZ,IN031723,IN031723,9006497272,1,AJR76722338,S,"Tube Assembly,Discharge(Outdoor)",21-Dec-23,10-Jan-24,Jan'24,5,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,17-Jan-24,0,Pass
DGZ,IN031723,IN031723,9006497272,3,AAN76429819,S,"Base Assembly,Outdoor",21-Dec-23,10-Jan-24,Jan'24,5,Closed,,EAIL_AMBER ENTERPRISES INDIA LIMITED_IN002281,09-Jan-24,8,Pass
DGZ,IN031723,IN031723,9006496659,1,4H01029B,D,"Washer,Common",21-Dec-23,29-Dec-23,Dec,5,Closed,,EAIL_LG ELECTRONICS INC._KR044335,16-Feb-24,-42,Fail
DGZ,IN031723,IN031723,9006497272,15,MJU65847917,S,"Tube,Suction",21-Dec-23,10-Jan-24,Jan'24,5,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,11-Jul-24,-176,Fail
DGZ,IN031723,IN031723,9006497272,14,AJR75604027,S,"Tube Assembly,Connector",21-Dec-23,10-Jan-24,Jan'24,5,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,17-Jan-24,0,Pass
DGZ,IN031723,IN031723,9006497272,13,AJR76882418,S,"Tube Assembly,Condenser(Out)",21-Dec-23,10-Jan-24,Jan'24,5,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,17-Jan-24,0,Pass
DGZ,IN031723,IN031723,9006497272,12,AJR74862630,S,"Tube Assembly,Condenser(Out)",21-Dec-23,10-Jan-24,Jan'24,5,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,17-Jan-24,0,Pass
DGZ,IN031723,IN031723,9006497272,11,AJR76882414,S,"Tube Assembly,Condenser(Out)",21-Dec-23,10-Jan-24,Jan'24,5,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,17-Jan-24,0,Pass
DGZ,IN031723,IN031723,9006498020,1,TBZ39283501,D,"Compressor Set,China",21-Dec-23,26-Jan-24,Jan'24,30,Closed,,EAIL_Guangdong Meizhi Compressor Ltd_CN005222,19-Mar-24,-46,Fail
DGZ,IN031723,IN031723,9006497272,10,AJR30085003,S,"Tube Assembly,Condenser(Out)",21-Dec-23,10-Jan-24,Jan'24,5,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,17-Jan-24,0,Pass
DGZ,IN031723,IN031723,9006497272,9,AJR69981118,S,"Tube Assembly,Condenser(In)",21-Dec-23,10-Jan-24,Jan'24,5,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,17-Jan-24,0,Pass
DGZ,IN031723,IN031723,9006497272,8,AJR30085103,S,"Tube Assembly,Condenser(In)",21-Dec-23,10-Jan-24,Jan'24,5,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,17-Jan-24,0,Pass
DGZ,IN031723,IN031723,9006497272,7,AJJ75938728,S,Supporter Assembly,21-Dec-23,10-Jan-24,Jan'24,10,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,17-Jan-24,0,Pass
DGZ,IN031723,IN031723,9006497272,6,MEV64338333,G,Insulator,21-Dec-23,10-Jan-24,Jan'24,3,Closed,,EAIL_SAI PRODUCTS AND GRAFIQ PVT LTD_IN002165,29-Jan-24,-12,Fail
DGZ,IN031723,IN031723,9006497272,5,MDX63971904,S,"Grille,Discharge",21-Dec-23,10-Jan-24,Jan'24,5,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,12-Feb-24,-26,Fail
DGZ,IN031723,IN031723,9006497272,4,AEB76285613,S,"Grille Assembly,Front(Indoor)",21-Dec-23,10-Jan-24,Jan'24,30,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,27-Feb-24,-41,Fail
DGZ,IN031723,IN031723,9006497272,3,AAN76429819,S,"Base Assembly,Outdoor",21-Dec-23,10-Jan-24,Jan'24,5,Closed,,EAIL_AMBER ENTERPRISES INDIA LIMITED_IN002281,09-Jan-24,8,Pass
DGZ,IN031723,IN031723,9006497272,2,AJR76722329,S,"Tube Assembly,Discharge(Outdoor)",21-Dec-23,10-Jan-24,Jan'24,5,Closed,,EAIL_ESS KAY FABRICATIONS-Noida_IN018385,17-Jan-24,0,Pass
DGZ,IN031723,IN031723,9006496082,1,ABW74032621,S,Chassis Assembly,20-Dec-23,25-Jan-24,Jan'24,9,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,17-Jan-24,15,Pass
DGZ,IN031723,IN031723,9006496082,2,AKB75415316,D,Remote Controller Assembly,20-Dec-23,25-Jan-24,Jan'24,600,Closed,,"EAIL_Xiamen Hello Electronics Co.,Ltd._CN000742",15-Feb-24,-14,Fail
